zone,file,year,topic,topic_confidence
texts_climate_only_Zone5,UNGA71_2016_CRI_71_2016_CLIMATE.txt,,4,1.0
texts_climate_only_Zone5,UNGA71_2016_CUB_71_2016_CLIMATE.txt,,0,1.0
texts_climate_only_Zone5,UNGA71_2016_CYP_71_2016_CLIMATE.txt,,3,0.1585305187103133
texts_climate_only_Zone5,UNGA71_2016_DEU_71_2016_CLIMATE.txt,,3,0.18433487021224437
texts_climate_only_Zone5,UNGA71_2016_DMA_71_2016_CLIMATE.txt,,0,0.20091903017971133
texts_climate_only_Zone5,UNGA71_2016_DNK_71_2016_CLIMATE.txt,,5,0.8683620033491831
texts_climate_only_Zone5,UNGA71_2016_ECU_71_2016_CLIMATE.txt,,-1,0.0762390946904143
texts_climate_only_Zone5,UNGA71_2016_EGY_71_2016_CLIMATE.txt,,11,1.0
texts_climate_only_Zone5,UNGA71_2016_ESP_71_2016_CLIMATE.txt,,-1,0.12448032321910268
texts_climate_only_Zone5,UNGA71_2016_EST_71_2016_CLIMATE.txt,,-1,0.09345446977744047
texts_climate_only_Zone5,UNGA71_2016_ETH_71_2016_CLIMATE.txt,,3,0.48218458215196336
texts_climate_only_Zone5,UNGA71_2016_EU_71_2016_CLIMATE.txt,,3,0.26081706724535103
texts_climate_only_Zone5,UNGA71_2016_FIN_71_2016_CLIMATE.txt,,3,1.0
texts_climate_only_Zone5,UNGA71_2016_FJI_71_2016_CLIMATE.txt,,0,1.0
texts_climate_only_Zone5,UNGA71_2016_FRA_71_2016_CLIMATE.txt,,1,0.3000650024442993
texts_climate_only_Zone5,UNGA71_2016_FSM_71_2016_CLIMATE.txt,,0,0.33791014112590934
texts_climate_only_Zone5,UNGA71_2016_GAB_71_2016_CLIMATE.txt,,-1,0.07434806376833925
texts_climate_only_Zone5,UNGA71_2016_GBR_71_2016_CLIMATE.txt,,3,0.1273484096586304
texts_climate_only_Zone5,UNGA71_2016_GHA_71_2016_CLIMATE.txt,,-1,0.10037210853873227
texts_climate_only_Zone5,UNGA71_2016_GIN_71_2016_CLIMATE.txt,,1,0.3452532755988319
texts_climate_only_Zone5,UNGA71_2016_GMB_71_2016_CLIMATE.txt,,-1,0.21423910174060387
texts_climate_only_Zone5,UNGA71_2016_GNB_71_2016_CLIMATE.txt,,0,0.16573270790732444
texts_climate_only_Zone5,UNGA71_2016_GRD_71_2016_CLIMATE.txt,,0,0.4789188744595393
texts_climate_only_Zone5,UNGA71_2016_GTM_71_2016_CLIMATE.txt,,4,0.1438907507531931
texts_climate_only_Zone5,UNGA71_2016_GUY_71_2016_CLIMATE.txt,,13,0.8275982035951427
texts_climate_only_Zone5,UNGA71_2016_HND_71_2016_CLIMATE.txt,,4,0.2696065001526674
texts_climate_only_Zone5,UNGA71_2016_HRV_71_2016_CLIMATE.txt,,3,1.0
texts_climate_only_Zone5,UNGA71_2016_HTI_71_2016_CLIMATE.txt,,3,1.0
texts_climate_only_Zone5,UNGA71_2016_IDN_71_2016_CLIMATE.txt,,0,0.1423583220893558
texts_climate_only_Zone5,UNGA71_2016_IND_71_2016_CLIMATE.txt,,-1,0.0338834043998324
texts_climate_only_Zone5,UNGA71_2016_IRL_71_2016_CLIMATE.txt,,17,1.0
texts_climate_only_Zone5,UNGA71_2016_ISL_71_2016_CLIMATE.txt,,3,0.2733662539623322
texts_climate_only_Zone5,UNGA71_2016_ISR_71_2016_CLIMATE.txt,,8,0.28964314386848733
texts_climate_only_Zone5,UNGA71_2016_ITA_71_2016_CLIMATE.txt,,3,0.2529053949920207
texts_climate_only_Zone5,UNGA71_2016_JAM_71_2016_CLIMATE.txt,,0,0.25349026948272035
texts_climate_only_Zone5,UNGA71_2016_JPN_71_2016_CLIMATE.txt,,-1,0.020755977022879662
texts_climate_only_Zone5,UNGA71_2016_KAZ_71_2016_CLIMATE.txt,,7,1.0
texts_climate_only_Zone5,UNGA71_2016_KEN_71_2016_CLIMATE.txt,,1,1.0
texts_climate_only_Zone5,UNGA71_2016_KGZ_71_2016_CLIMATE.txt,,7,1.0
texts_climate_only_Zone5,UNGA71_2016_KHM_71_2016_CLIMATE.txt,,3,0.23091901007497526
texts_climate_only_Zone5,UNGA71_2016_KIR_71_2016_CLIMATE.txt,,3,0.16623880314005685
texts_climate_only_Zone5,UNGA71_2016_KNA_71_2016_CLIMATE.txt,,0,1.0
texts_climate_only_Zone5,UNGA71_2016_KOR_71_2016_CLIMATE.txt,,3,0.16520612909599822
texts_climate_only_Zone5,UNGA71_2016_KWT_71_2016_CLIMATE.txt,,9,0.3236529283354229
texts_climate_only_Zone5,UNGA71_2016_LAO_71_2016_CLIMATE.txt,,10,0.16578213567289743
texts_climate_only_Zone5,UNGA71_2016_LBN_71_2016_CLIMATE.txt,,3,0.13619291265850694
texts_climate_only_Zone5,UNGA71_2016_LBR_71_2016_CLIMATE.txt,,1,0.2644148679250188
texts_climate_only_Zone5,UNGA71_2016_LCA_71_2016_CLIMATE.txt,,-1,0.06841325963284453
texts_climate_only_Zone5,UNGA71_2016_LIE_71_2016_CLIMATE.txt,,3,0.108651383731752
texts_climate_only_Zone5,UNGA71_2016_LKA_71_2016_CLIMATE.txt,,3,1.0
texts_climate_only_Zone5,UNGA71_2016_LSO_71_2016_CLIMATE.txt,,-1,0.09778749335606808
texts_climate_only_Zone5,UNGA71_2016_LTU_71_2016_CLIMATE.txt,,3,0.4164134339760469
texts_climate_only_Zone5,UNGA71_2016_LUX_71_2016_CLIMATE.txt,,-1,0.13555284544167387
texts_climate_only_Zone5,UNGA71_2016_LVA_71_2016_CLIMATE.txt,,18,1.0
texts_climate_only_Zone5,UNGA71_2016_MAR_71_2016_CLIMATE.txt,,-1,0.10236273805531894
texts_climate_only_Zone5,UNGA71_2016_MCO_71_2016_CLIMATE.txt,,-1,0.07113288852213749
texts_climate_only_Zone5,UNGA71_2016_MDA_71_2016_CLIMATE.txt,,18,1.0
texts_climate_only_Zone5,UNGA71_2016_MDG_71_2016_CLIMATE.txt,,-1,0.12037102611000573
texts_climate_only_Zone5,UNGA71_2016_MDV_71_2016_CLIMATE.txt,,0,0.2770975101492396
texts_climate_only_Zone5,UNGA71_2016_MEX_71_2016_CLIMATE.txt,,-1,0.11651927441368984
texts_climate_only_Zone5,UNGA71_2016_MHL_71_2016_CLIMATE.txt,,12,1.0
texts_climate_only_Zone5,UNGA71_2016_MKD_71_2016_CLIMATE.txt,,19,1.0
texts_climate_only_Zone5,UNGA71_2016_MLI_71_2016_CLIMATE.txt,,1,0.19496309129444955
texts_climate_only_Zone5,UNGA71_2016_MNE_71_2016_CLIMATE.txt,,19,1.0
texts_climate_only_Zone5,UNGA71_2016_MNG_71_2016_CLIMATE.txt,,7,1.0
texts_climate_only_Zone5,UNGA71_2016_MOZ_71_2016_CLIMATE.txt,,-1,0.1118638699975674
texts_climate_only_Zone5,UNGA71_2016_MRT_71_2016_CLIMATE.txt,,-1,0.04542704824303112
texts_climate_only_Zone5,UNGA71_2016_MUS_71_2016_CLIMATE.txt,,-1,0.0835985538515307
texts_climate_only_Zone5,UNGA71_2016_MWI_71_2016_CLIMATE.txt,,1,0.28883406834231806
texts_climate_only_Zone5,UNGA71_2016_MYS_71_2016_CLIMATE.txt,,21,1.0
texts_climate_only_Zone5,UNGA71_2016_NAM_71_2016_CLIMATE.txt,,-1,0.06055237467378431
texts_climate_only_Zone5,UNGA71_2016_NER_71_2016_CLIMATE.txt,,3,0.1614847397987352
texts_climate_only_Zone5,UNGA71_2016_NGA_71_2016_CLIMATE.txt,,1,1.0
texts_climate_only_Zone5,UNGA71_2016_NIC_71_2016_CLIMATE.txt,,4,0.27294086076747476
texts_climate_only_Zone5,UNGA71_2016_NLD_71_2016_CLIMATE.txt,,-1,0.09772841782129293
texts_climate_only_Zone5,UNGA71_2016_NOR_71_2016_CLIMATE.txt,,3,0.1116880828989513
texts_climate_only_Zone5,UNGA71_2016_NPL_71_2016_CLIMATE.txt,,-1,0.03437443431608548
texts_climate_only_Zone5,UNGA71_2016_NRU_71_2016_CLIMATE.txt,,0,0.24056336063991143
texts_climate_only_Zone5,UNGA71_2016_NZL_71_2016_CLIMATE.txt,,-1,0.05736920660620972
texts_climate_only_Zone5,UNGA71_2016_PAN_71_2016_CLIMATE.txt,,4,1.0
texts_climate_only_Zone5,UNGA71_2016_PER_71_2016_CLIMATE.txt,,3,1.0
texts_climate_only_Zone5,UNGA71_2016_PHL_71_2016_CLIMATE.txt,,3,1.0
texts_climate_only_Zone5,UNGA71_2016_PLW_71_2016_CLIMATE.txt,,0,0.49276785101384646
texts_climate_only_Zone5,UNGA71_2016_PNG_71_2016_CLIMATE.txt,,0,0.34228592174242384
texts_climate_only_Zone5,UNGA71_2016_POL_71_2016_CLIMATE.txt,,-1,0.17548808070896446
texts_climate_only_Zone5,UNGA71_2016_PRT_71_2016_CLIMATE.txt,,8,0.35561529092301863
texts_climate_only_Zone5,UNGA71_2016_PRY_71_2016_CLIMATE.txt,,4,0.09759103568142316
texts_climate_only_Zone5,UNGA71_2016_ROU_71_2016_CLIMATE.txt,,17,1.0
texts_climate_only_Zone5,UNGA71_2016_RUS_71_2016_CLIMATE.txt,,3,0.20998407191401172
texts_climate_only_Zone5,UNGA71_2016_RWA_71_2016_CLIMATE.txt,,-1,0.04428024135351272
texts_climate_only_Zone5,UNGA71_2016_SAU_71_2016_CLIMATE.txt,,-1,0.14126500255990856
texts_climate_only_Zone5,UNGA71_2016_SEN_71_2016_CLIMATE.txt,,1,0.18574142333017676
texts_climate_only_Zone5,UNGA71_2016_SGP_71_2016_CLIMATE.txt,,21,0.3922404685104635
texts_climate_only_Zone5,UNGA71_2016_SLB_71_2016_CLIMATE.txt,,0,0.42496069952373744
texts_climate_only_Zone5,UNGA71_2016_SLE_71_2016_CLIMATE.txt,,-1,0.053437094119713195
texts_climate_only_Zone5,UNGA71_2016_SMR_71_2016_CLIMATE.txt,,-1,0.12553725814203914
texts_climate_only_Zone5,UNGA71_2016_SOM_71_2016_CLIMATE.txt,,2,0.1265650902655253
texts_climate_only_Zone5,UNGA71_2016_SSD_71_2016_CLIMATE.txt,,2,0.06684803019990905
texts_climate_only_Zone5,UNGA71_2016_STP_71_2016_CLIMATE.txt,,-1,0.08271111214875727
texts_climate_only_Zone5,UNGA71_2016_SUR_71_2016_CLIMATE.txt,,13,1.0
texts_climate_only_Zone5,UNGA71_2016_SVK_71_2016_CLIMATE.txt,,-1,0.07774402367705384
texts_climate_only_Zone5,UNGA71_2016_SVN_71_2016_CLIMATE.txt,,3,1.0
texts_climate_only_Zone5,UNGA71_2016_SWE_71_2016_CLIMATE.txt,,-1,0.16252894726283332
texts_climate_only_Zone5,UNGA71_2016_SWZ_71_2016_CLIMATE.txt,,-1,0.03999681663320508
texts_climate_only_Zone5,UNGA71_2016_SYC_71_2016_CLIMATE.txt,,0,0.22508226255765892
texts_climate_only_Zone5,UNGA71_2016_TCD_71_2016_CLIMATE.txt,,1,1.0
texts_climate_only_Zone5,UNGA71_2016_TGO_71_2016_CLIMATE.txt,,-1,0.15010367123028806
texts_climate_only_Zone5,UNGA71_2016_THA_71_2016_CLIMATE.txt,,10,0.14499896671571694
texts_climate_only_Zone5,UNGA71_2016_TJK_71_2016_CLIMATE.txt,,-1,0.06652655283469718
texts_climate_only_Zone5,UNGA71_2016_TKM_71_2016_CLIMATE.txt,,7,0.1682814157629459
texts_climate_only_Zone5,UNGA71_2016_TLS_71_2016_CLIMATE.txt,,0,0.31991933590420557
texts_climate_only_Zone5,UNGA71_2016_TON_71_2016_CLIMATE.txt,,0,0.7985557883472211
texts_climate_only_Zone5,UNGA71_2016_TTO_71_2016_CLIMATE.txt,,0,0.36279693952315084
texts_climate_only_Zone5,UNGA71_2016_TUV_71_2016_CLIMATE.txt,,0,0.2638609068459575
texts_climate_only_Zone5,UNGA71_2016_TZA_71_2016_CLIMATE.txt,,1,1.0
texts_climate_only_Zone5,UNGA71_2016_UKR_71_2016_CLIMATE.txt,,3,0.22237481088517008
texts_climate_only_Zone5,UNGA71_2016_URY_71_2016_CLIMATE.txt,,14,0.45809865889690476
texts_climate_only_Zone5,UNGA71_2016_USA_71_2016_CLIMATE.txt,,-1,0.03316596746751905
texts_climate_only_Zone5,UNGA71_2016_VAT_71_2016_CLIMATE.txt,,3,0.18028911574267573
texts_climate_only_Zone5,UNGA71_2016_VCT_71_2016_CLIMATE.txt,,12,1.0
texts_climate_only_Zone5,UNGA71_2016_VEN_71_2016_CLIMATE.txt,,15,1.0
texts_climate_only_Zone5,UNGA71_2016_VNM_71_2016_CLIMATE.txt,,10,0.0629892335702508
texts_climate_only_Zone5,UNGA71_2016_VUT_71_2016_CLIMATE.txt,,0,0.35899413128517554
texts_climate_only_Zone5,UNGA71_2016_WSM_71_2016_CLIMATE.txt,,0,0.46361172269811785
texts_climate_only_Zone5,UNGA71_2016_ZAF_71_2016_CLIMATE.txt,,3,0.1158996068111818
texts_climate_only_Zone5,UNGA71_2016_ZMB_71_2016_CLIMATE.txt,,1,0.3379558929195537
texts_climate_only_Zone5,UNGA72_2017_AGO_72_2017_CLIMATE.txt,,1,0.15663659598231044
texts_climate_only_Zone5,UNGA72_2017_ALB_72_2017_CLIMATE.txt,,2,0.045854040471505444
texts_climate_only_Zone5,UNGA72_2017_AND_72_2017_CLIMATE.txt,,6,0.06548603562218033
texts_climate_only_Zone5,UNGA72_2017_ARG_72_2017_CLIMATE.txt,,4,0.5096511347373291
texts_climate_only_Zone5,UNGA72_2017_ATG_72_2017_CLIMATE.txt,,0,1.0
texts_climate_only_Zone5,UNGA72_2017_AUS_72_2017_CLIMATE.txt,,0,0.43531949272566445
texts_climate_only_Zone5,UNGA72_2017_AUT_72_2017_CLIMATE.txt,,2,1.0
texts_climate_only_Zone5,UNGA72_2017_BDI_72_2017_CLIMATE.txt,,-1,0.1218853244701425
texts_climate_only_Zone5,UNGA72_2017_BEL_72_2017_CLIMATE.txt,,-1,0.06498887835611683
texts_climate_only_Zone5,UNGA72_2017_BEN_72_2017_CLIMATE.txt,,1,1.0
texts_climate_only_Zone5,UNGA72_2017_BFA_72_2017_CLIMATE.txt,,3,1.0
texts_climate_only_Zone5,UNGA72_2017_BGD_72_2017_CLIMATE.txt,,3,1.0
texts_climate_only_Zone5,UNGA72_2017_BGR_72_2017_CLIMATE.txt,,-1,0.25694227869380615
texts_climate_only_Zone5,UNGA72_2017_BHR_72_2017_CLIMATE.txt,,-1,0.12752263392855712
texts_climate_only_Zone5,UNGA72_2017_BHS_72_2017_CLIMATE.txt,,0,0.4545866586433339
texts_climate_only_Zone5,UNGA72_2017_BIH_72_2017_CLIMATE.txt,,3,0.5676715814814703
texts_climate_only_Zone5,UNGA72_2017_BLZ_72_2017_CLIMATE.txt,,4,0.09097056838307051
texts_climate_only_Zone5,UNGA72_2017_BOL_72_2017_CLIMATE.txt,,12,0.23786399133006692
texts_climate_only_Zone5,UNGA72_2017_BRA_72_2017_CLIMATE.txt,,3,0.1946124580857341
texts_climate_only_Zone5,UNGA72_2017_BRB_72_2017_CLIMATE.txt,,0,1.0
texts_climate_only_Zone5,UNGA72_2017_BRN_72_2017_CLIMATE.txt,,-1,0.08945714740607441
texts_climate_only_Zone5,UNGA72_2017_BTN_72_2017_CLIMATE.txt,,-1,0.031358786247200156
texts_climate_only_Zone5,UNGA72_2017_BWA_72_2017_CLIMATE.txt,,-1,0.1282740507848377
texts_climate_only_Zone5,UNGA72_2017_CAF_72_2017_CLIMATE.txt,,3,0.380132836125911
texts_climate_only_Zone5,UNGA72_2017_CAN_72_2017_CLIMATE.txt,,-1,0.0600047672693001
texts_climate_only_Zone5,UNGA72_2017_CHE_72_2017_CLIMATE.txt,,-1,0.18241055967966527
texts_climate_only_Zone5,UNGA72_2017_CHL_72_2017_CLIMATE.txt,,12,0.5173497169643612
texts_climate_only_Zone5,UNGA72_2017_CHN_72_2017_CLIMATE.txt,,16,0.37254163250556244
texts_climate_only_Zone5,UNGA72_2017_CIV_72_2017_CLIMATE.txt,,-1,0.05692560981887656
texts_climate_only_Zone5,UNGA72_2017_CMR_72_2017_CLIMATE.txt,,1,0.4708957011177117
texts_climate_only_Zone5,UNGA72_2017_COD_72_2017_CLIMATE.txt,,3,1.0
texts_climate_only_Zone5,UNGA72_2017_COG_72_2017_CLIMATE.txt,,1,0.46794942374355747
texts_climate_only_Zone5,UNGA72_2017_COL_72_2017_CLIMATE.txt,,4,0.2801691930903481
texts_climate_only_Zone5,UNGA72_2017_COM_72_2017_CLIMATE.txt,,-1,0.10230963900822296
texts_climate_only_Zone5,UNGA72_2017_CPV_72_2017_CLIMATE.txt,,0,0.17948113730717238
texts_climate_only_Zone5,UNGA72_2017_CRI_72_2017_CLIMATE.txt,,-1,0.037498219778547136
texts_climate_only_Zone5,UNGA72_2017_CUB_72_2017_CLIMATE.txt,,0,1.0
texts_climate_only_Zone5,UNGA72_2017_CYP_72_2017_CLIMATE.txt,,2,0.5641861634621743
texts_climate_only_Zone5,UNGA72_2017_DJI_72_2017_CLIMATE.txt,,-1,0.10318904007512837
texts_climate_only_Zone5,UNGA72_2017_DMA_72_2017_CLIMATE.txt,,0,0.28441669001716635
texts_climate_only_Zone5,UNGA72_2017_DNK_72_2017_CLIMATE.txt,,5,0.7304276500153091
texts_climate_only_Zone5,UNGA72_2017_DOM_72_2017_CLIMATE.txt,,0,1.0
texts_climate_only_Zone5,UNGA72_2017_ECU_72_2017_CLIMATE.txt,,4,0.22348883611613693
texts_climate_only_Zone5,UNGA72_2017_EGY_72_2017_CLIMATE.txt,,2,1.0
texts_climate_only_Zone5,UNGA72_2017_ERI_72_2017_CLIMATE.txt,,1,0.21739454398028768
texts_climate_only_Zone5,UNGA72_2017_ESP_72_2017_CLIMATE.txt,,3,0.1854299162946176
texts_climate_only_Zone5,UNGA72_2017_EST_72_2017_CLIMATE.txt,,0,0.1146367025233816
texts_climate_only_Zone5,UNGA72_2017_ETH_72_2017_CLIMATE.txt,,1,0.2234821165799411
texts_climate_only_Zone5,UNGA72_2017_EU_72_2017_CLIMATE.txt,,3,1.0
texts_climate_only_Zone5,UNGA72_2017_FIN_72_2017_CLIMATE.txt,,5,1.0
texts_climate_only_Zone5,UNGA72_2017_FJI_72_2017_CLIMATE.txt,,0,1.0
texts_climate_only_Zone5,UNGA72_2017_FRA_72_2017_CLIMATE.txt,,3,0.15181421346492643
texts_climate_only_Zone5,UNGA72_2017_FSM_72_2017_CLIMATE.txt,,0,0.3639329720103137
texts_climate_only_Zone5,UNGA72_2017_GAB_72_2017_CLIMATE.txt,,1,0.467133859140824
texts_climate_only_Zone5,UNGA72_2017_GBR_72_2017_CLIMATE.txt,,3,0.34982417444111724
texts_climate_only_Zone5,UNGA72_2017_GIN_72_2017_CLIMATE.txt,,-1,0.05451147318477648
texts_climate_only_Zone5,UNGA72_2017_GMB_72_2017_CLIMATE.txt,,-1,0.16603314512676623
texts_climate_only_Zone5,UNGA72_2017_GNB_72_2017_CLIMATE.txt,,-1,0.14105411774512655
texts_climate_only_Zone5,UNGA72_2017_GNQ_72_2017_CLIMATE.txt,,17,0.13437895814856785
texts_climate_only_Zone5,UNGA72_2017_GRD_72_2017_CLIMATE.txt,,0,0.501482408840678
texts_climate_only_Zone5,UNGA72_2017_GTM_72_2017_CLIMATE.txt,,4,0.14879071193442484
texts_climate_only_Zone5,UNGA72_2017_GUY_72_2017_CLIMATE.txt,,13,1.0
texts_climate_only_Zone5,UNGA72_2017_HND_72_2017_CLIMATE.txt,,2,0.0805403493420448
texts_climate_only_Zone5,UNGA72_2017_HRV_72_2017_CLIMATE.txt,,-1,0.11627449751793552
texts_climate_only_Zone5,UNGA72_2017_HTI_72_2017_CLIMATE.txt,,0,0.567030206855279
texts_climate_only_Zone5,UNGA72_2017_IDN_72_2017_CLIMATE.txt,,-1,0.1343123410616395
texts_climate_only_Zone5,UNGA72_2017_IND_72_2017_CLIMATE.txt,,-1,0.03113004021986258
texts_climate_only_Zone5,UNGA72_2017_IRL_72_2017_CLIMATE.txt,,16,1.0
texts_climate_only_Zone5,UNGA72_2017_ISL_72_2017_CLIMATE.txt,,-1,0.08337180602756304
texts_climate_only_Zone5,UNGA72_2017_ITA_72_2017_CLIMATE.txt,,-1,0.058003874405895356
texts_climate_only_Zone5,UNGA72_2017_JAM_72_2017_CLIMATE.txt,,0,0.3667287344267853
texts_climate_only_Zone5,UNGA72_2017_JPN_72_2017_CLIMATE.txt,,-1,0.0922038402177808
texts_climate_only_Zone5,UNGA72_2017_KAZ_72_2017_CLIMATE.txt,,7,1.0
texts_climate_only_Zone5,UNGA72_2017_KEN_72_2017_CLIMATE.txt,,1,1.0
texts_climate_only_Zone5,UNGA72_2017_KGZ_72_2017_CLIMATE.txt,,7,0.6763188842241016
texts_climate_only_Zone5,UNGA72_2017_KHM_72_2017_CLIMATE.txt,,-1,0.08750213200395243
texts_climate_only_Zone5,UNGA72_2017_KIR_72_2017_CLIMATE.txt,,0,1.0
texts_climate_only_Zone5,UNGA72_2017_KNA_72_2017_CLIMATE.txt,,0,1.0
texts_climate_only_Zone5,UNGA72_2017_KOR_72_2017_CLIMATE.txt,,-1,0.02071568155322909
texts_climate_only_Zone5,UNGA72_2017_KWT_72_2017_CLIMATE.txt,,3,0.116924311484929
texts_climate_only_Zone5,UNGA72_2017_LBR_72_2017_CLIMATE.txt,,2,0.0795694949827186
texts_climate_only_Zone5,UNGA72_2017_LCA_72_2017_CLIMATE.txt,,-1,0.042256742325632105
texts_climate_only_Zone5,UNGA72_2017_LIE_72_2017_CLIMATE.txt,,3,0.2950755849565867
texts_climate_only_Zone5,UNGA72_2017_LKA_72_2017_CLIMATE.txt,,3,1.0
texts_climate_only_Zone5,UNGA72_2017_LSO_72_2017_CLIMATE.txt,,0,0.26787954159468125
texts_climate_only_Zone5,UNGA72_2017_LUX_72_2017_CLIMATE.txt,,3,0.2794364222648247
texts_climate_only_Zone5,UNGA72_2017_LVA_72_2017_CLIMATE.txt,,18,1.0
texts_climate_only_Zone5,UNGA72_2017_MAR_72_2017_CLIMATE.txt,,-1,0.10678104028103759
texts_climate_only_Zone5,UNGA72_2017_MCO_72_2017_CLIMATE.txt,,3,1.0
texts_climate_only_Zone5,UNGA72_2017_MDA_72_2017_CLIMATE.txt,,2,0.07004789570504028
texts_climate_only_Zone5,UNGA72_2017_MDG_72_2017_CLIMATE.txt,,15,1.0
texts_climate_only_Zone5,UNGA72_2017_MDV_72_2017_CLIMATE.txt,,0,0.21003443915460412
texts_climate_only_Zone5,UNGA72_2017_MEX_72_2017_CLIMATE.txt,,2,0.5924615089881947
texts_climate_only_Zone5,UNGA72_2017_MHL_72_2017_CLIMATE.txt,,0,0.5044424696107195
texts_climate_only_Zone5,UNGA72_2017_MKD_72_2017_CLIMATE.txt,,2,1.0
texts_climate_only_Zone5,UNGA72_2017_MLI_72_2017_CLIMATE.txt,,1,0.2064436642249544
texts_climate_only_Zone5,UNGA72_2017_MLT_72_2017_CLIMATE.txt,,3,0.5961146563119282
texts_climate_only_Zone5,UNGA72_2017_MMR_72_2017_CLIMATE.txt,,10,0.18089381853830344
texts_climate_only_Zone5,UNGA72_2017_MNE_72_2017_CLIMATE.txt,,19,1.0
texts_climate_only_Zone5,UNGA72_2017_MNG_72_2017_CLIMATE.txt,,7,1.0
texts_climate_only_Zone5,UNGA72_2017_MOZ_72_2017_CLIMATE.txt,,-1,0.07733638249578992
texts_climate_only_Zone5,UNGA72_2017_MRT_72_2017_CLIMATE.txt,,-1,0.03815904428066985
texts_climate_only_Zone5,UNGA72_2017_MUS_72_2017_CLIMATE.txt,,0,1.0
texts_climate_only_Zone5,UNGA72_2017_MWI_72_2017_CLIMATE.txt,,-1,0.06002624416601583
texts_climate_only_Zone5,UNGA72_2017_NAM_72_2017_CLIMATE.txt,,-1,0.04835130523163471
